OBJECT_ID,RA,DEC,TESS_mag_0,TESS_mag_err_0,DATE-OBS_TESS_mag_0
239111515247761664,47.18209261264198,40.913437464877134,6.8644104,0.0040686964,2019-11-21T06:06:55.949
239108392807841920,47.162803012360044,40.86754476154535,3.6222388,0.00028700319,2019-11-21T06:06:55.949
239109801556082560,46.97562528452675,40.797958189636255,11.909145,0.41321441,2019-11-21T06:06:55.949
239206661658843904,47.1691071909411,41.00908613196153,10.389558,0.10201861,2019-11-21T06:06:55.949
239111549607500160,47.172325781914125,40.91360868903101,4.4489419,0.00052369988,2019-11-21T06:06:55.949
239108358448103680,47.181322548526104,40.861910550720424,3.9744888,0.00036765592,2019-11-21T06:06:55.949
239106361286965888,47.10583135535647,40.811533206886004,4.5145633,0.00055091123,2019-11-21T06:06:55.949
239110042074249088,46.94617893893008,40.8121131623277,9.049543,0.029769114,2019-11-21T06:06:55.949
239110248232679168,47.01749351870927,40.82760563586326,6.2028998,0.0022588519,2019-11-21T06:06:55.949
239108152289673856,47.204932792964456,40.85259026276099,7.9564994,0.010944641,2019-11-21T06:06:55.949
239111549607500672,47.16175156576536,40.91586524457765,3.6287573,0.00028828715,2019-11-21T06:06:55.949
239110694910313728,47.03000654460428,40.899915864523216,3.7917502,0.00032280053,2019-11-21T06:06:55.949
239111175946651264,47.0939855493503,40.87905404257362,4.6618113,0.00061810875,2019-11-21T06:06:55.949
239110316952155264,47.014419730915705,40.83552682089531,5.5738415,0.0013091272,2019-11-21T06:06:55.949
239109453663418624,47.05458843549658,40.8137212191609,4.7124397,0.00064334272,2019-11-21T06:06:55.949
239110282592417152,47.03292166839885,40.834866570781905,5.4906377,0.0012197263,2019-11-21T06:06:55.949
239107598237547904,47.15330422428859,40.81468059250584,5.4025065,0.0011321653,2019-11-21T06:06:55.949
239110969788221568,47.134724617526956,40.865465652817505,6.192132,0.0022375559,2019-11-21T06:06:55.949
239111515247762432,47.190471274767475,40.915905716841856,9.893436,0.06463845,2019-11-21T06:06:55.949
239108014850723456,47.148994264318006,40.847320694906905,7.0727919,0.0049077107,2019-11-21T06:06:55.949
239108014850723328,47.15720689588339,40.84886798907962,4.7273308,0.00065098612,2019-11-21T06:06:55.949
239110935428483712,47.12811426440523,40.86194235422642,5.4166196,0.0011457171,2019-11-21T06:06:55.949
239111175946652160,47.08384588092463,40.87558681986067,4.5053338,0.00054698704,2019-11-21T06:06:55.949
239108392807843840,47.165442030534926,40.85645477147664,4.0513712,0.00038874829,2019-11-21T06:06:55.949
239109870275558912,47.01334356755405,40.81312122873327,4.3599298,0.00048924105,2019-11-21T06:06:55.949
239111897501158656,47.0637667257825,40.877709304177934,4.3647579,0.00049104104,2019-11-21T06:06:55.949
239202534194048512,47.235179393456185,40.94588133394394,14.635866,5.0905138,2019-11-21T06:06:55.949
239109904635296896,46.99413232704991,40.81355230970716,3.6945561,0.00030164973,2019-11-21T06:06:55.949
239206730378004480,47.136885885384494,41.005885592121615,3.8618404,0.00033917793,2019-11-21T06:06:55.949
239110282593463296,47.03673259505925,40.835416252656714,5.4906377,0.0012197263,2019-11-21T06:06:55.949
239111897501159296,47.06669655554808,40.87096057594776,4.5058333,0.00054719858,2019-11-21T06:06:55.949
239109870275558784,47.002155802907716,40.81425037421819,3.8487349,0.00033604051,2019-11-21T06:06:55.949
239110866709012352,47.09959011108349,40.83468248913099,4.34136,0.00048238928,2019-11-21T06:06:55.949
239202499834309632,47.2481963596308,40.944884918856516,13.356456,1.566816,2019-11-21T06:06:55.949
239202366692285952,47.225983653859466,40.91282310543916,7.852386,0.0099534574,2019-11-21T06:06:55.949
239108319792072576,47.177135416392495,40.84479407219731,3.776517,0.00031936901,2019-11-21T06:06:55.949
239202534194048256,47.22507967006475,40.945577140385794,13.1859,1.3390611,2019-11-21T06:06:55.949
239202568553785984,47.23992187576419,40.94365655510545,14.531109,4.6223183,2019-11-21T06:06:55.949
239108354151025280,47.18122958590706,40.864044899262524,3.9744888,0.00036765592,2019-11-21T06:06:55.949
239110935428485120,47.127127406064794,40.85246834253573,4.9451643,0.00077537745,2019-11-21T06:06:55.949
239107980490186368,47.13676459246774,40.8443738707248,4.9254158,0.00076306333,2019-11-21T06:06:55.949
239112614759439360,47.14452700661222,40.957217742933565,3.4784833,0.00026039397,2019-11-21T06:06:55.949
239205454771810048,47.199844617638554,40.946218060665544,10.481496,0.11102431,2019-11-21T06:06:55.949
239111583967242112,47.17935301329681,40.935479318005854,8.3748651,0.016040391,2019-11-21T06:06:55.949
239202534194047744,47.234726438712414,40.943601337794384,14.635866,5.0905138,2019-11-21T06:06:55.949
239206764737004800,47.1386115127585,41.01497459890387,5.141828,0.0009108366,2019-11-21T06:06:55.949
239111141586916736,47.07566309546006,40.85995392300079,4.3878081,0.00049974172,2019-11-21T06:06:55.949
