OBJECT_ID,RA,DEC,TESS_mag_0,TESS_mag_err_0,DATE-OBS_TESS_mag_0
239111515247761664,47.18209261264198,40.913437464877134,7.1715278,0.0052467878,2019-11-05T15:06:39.866
239108392807841920,47.162803012360044,40.86754476154535,3.6661874,0.00029244868,2019-11-05T15:06:39.866
239109801556082560,46.97562528452675,40.797958189636255,11.595667,0.30251538,2019-11-05T15:06:39.866
239206661658843904,47.1691071909411,41.00908613196153,10.226442,0.085792631,2019-11-05T15:06:39.866
239111549607500160,47.172325781914125,40.91360868903101,4.4460686,0.00051455449,2019-11-05T15:06:39.866
239108358448103680,47.181322548526104,40.861910550720424,3.9609252,0.00035939231,2019-11-05T15:06:39.866
239106361286965888,47.10583135535647,40.811533206886004,4.4918039,0.00053290045,2019-11-05T15:06:39.866
239110042074249088,46.94617893893008,40.8121131623277,9.0329935,0.028652538,2019-11-05T15:06:39.866
239110248232679168,47.01749351870927,40.82760563586326,6.168405,0.0021457604,2019-11-05T15:06:39.866
239108152289673856,47.204932792964456,40.85259026276099,8.06219,0.011781229,2019-11-05T15:06:39.866
239111549607500672,47.16175156576536,40.91586524457765,3.5375009,0.00026805073,2019-11-05T15:06:39.866
239110694910313728,47.03000654460428,40.899915864523216,3.652251,0.00028967818,2019-11-05T15:06:39.866
239111175946651264,47.0939855493503,40.87905404257362,4.636554,0.00059615227,2019-11-05T15:06:39.866
239110316952155264,47.014419730915705,40.83552682089531,5.6341617,0.0013512472,2019-11-05T15:06:39.866
239109453663418624,47.05458843549658,40.8137212191609,4.6880386,0.00062069959,2019-11-05T15:06:39.866
239110282592417152,47.03292166839885,40.834866570781905,5.6896208,0.0014168167,2019-11-05T15:06:39.866
239107598237547904,47.15330422428859,40.81468059250584,5.3991783,0.0011075524,2019-11-05T15:06:39.866
239110969788221568,47.134724617526956,40.865465652817505,6.0785896,0.0019835526,2019-11-05T15:06:39.866
239111515247762432,47.190471274767475,40.915905716841856,9.6309695,0.049620411,2019-11-05T15:06:39.866
239108014850723456,47.148994264318006,40.847320694906905,7.051123,0.0047071525,2019-11-05T15:06:39.866
239108014850723328,47.15720689588339,40.84886798907962,4.7587519,0.00065631936,2019-11-05T15:06:39.866
239110935428483712,47.12811426440523,40.86194235422642,5.3495378,0.0010624325,2019-11-05T15:06:39.866
239111175946652160,47.08384588092463,40.87558681986067,4.4573252,0.00051900089,2019-11-05T15:06:39.866
239108392807843840,47.165442030534926,40.85645477147664,4.0267124,0.00037678423,2019-11-05T15:06:39.866
239109870275558912,47.01334356755405,40.81312122873327,4.3427201,0.00047574175,2019-11-05T15:06:39.866
239111897501158656,47.0637667257825,40.877709304177934,4.3656312,0.00048404212,2019-11-05T15:06:39.866
239202534194048512,47.235179393456185,40.94588133394394,13.646431,1.9994999,2019-11-05T15:06:39.866
239109904635296896,46.99413232704991,40.81355230970716,3.6990295,0.00029910719,2019-11-05T15:06:39.866
239206730378004480,47.136885885384494,41.005885592121615,3.8591666,0.00033435766,2019-11-05T15:06:39.866
239110282593463296,47.03673259505925,40.835416252656714,5.6896208,0.0014168167,2019-11-05T15:06:39.866
239111897501159296,47.06669655554808,40.87096057594776,4.4770108,0.00052688456,2019-11-05T15:06:39.866
239109870275558784,47.002155802907716,40.81425037421819,3.8533305,0.00033298695,2019-11-05T15:06:39.866
239110866709012352,47.09959011108349,40.83468248913099,4.3362361,0.00047342307,2019-11-05T15:06:39.866
239202499834309632,47.2481963596308,40.944884918856516,13.070176,1.1760774,2019-11-05T15:06:39.866
