OBJECT_ID,RA,DEC,TESS_mag_0,TESS_mag_err_0,DATE-OBS_TESS_mag_0
239111515247761664,47.18209261264198,40.913437464877134,6.7746928,0.0047905702,2019-11-12T17:06:50.472
239108392807841920,47.162803012360044,40.86754476154535,3.6245324,0.00033070542,2019-11-12T17:06:50.472
239109801556082560,46.97562528452675,40.797958189636255,11.904031,0.5305918,2019-11-12T17:06:50.472
239206661658843904,47.1691071909411,41.00908613196153,10.367841,0.12897149,2019-11-12T17:06:50.472
239111549607500160,47.172325781914125,40.91360868903101,4.4997428,0.00065625245,2019-11-12T17:06:50.472
239108358448103680,47.181322548526104,40.861910550720424,4.0128457,0.00044447314,2019-11-12T17:06:50.472
239106361286965888,47.10583135535647,40.811533206886004,4.4458216,0.00062795257,2019-11-12T17:06:50.472
239110042074249088,46.94617893893008,40.8121131623277,9.0557562,0.038575036,2019-11-12T17:06:50.472
239110248232679168,47.01749351870927,40.82760563586326,5.9952363,0.0023776157,2019-11-12T17:06:50.472
239108152289673856,47.204932792964456,40.85259026276099,8.0745502,0.015673716,2019-11-12T17:06:50.472
239111549607500672,47.16175156576536,40.91586524457765,3.56334,0.00031607668,2019-11-12T17:06:50.472
239110694910313728,47.03000654460428,40.899915864523216,3.8039571,0.00037843406,2019-11-12T17:06:50.472
239111175946651264,47.0939855493503,40.87905404257362,4.6786048,0.00076070931,2019-11-12T17:06:50.472
239110316952155264,47.014419730915705,40.83552682089531,5.5038153,0.0015406273,2019-11-12T17:06:50.472
239109453663418624,47.05458843549658,40.8137212191609,4.6376446,0.00073526523,2019-11-12T17:06:50.472
239110282592417152,47.03292166839885,40.834866570781905,5.8833074,0.0021524589,2019-11-12T17:06:50.472
239107598237547904,47.15330422428859,40.81468059250584,5.3066589,0.0012976379,2019-11-12T17:06:50.472
239110969788221568,47.134724617526956,40.865465652817505,6.3351685,0.0032224913,2019-11-12T17:06:50.472
239111515247762432,47.190471274767475,40.915905716841856,9.635756,0.06575441,2019-11-12T17:06:50.472
239108014850723456,47.148994264318006,40.847320694906905,6.6262503,0.0041886835,2019-11-12T17:06:50.472
239108014850723328,47.15720689588339,40.84886798907962,4.7141564,0.0007835769,2019-11-12T17:06:50.472
239110935428483712,47.12811426440523,40.86194235422642,5.4719341,0.0014982935,2019-11-12T17:06:50.472
239111175946652160,47.08384588092463,40.87558681986067,4.4801651,0.00064581677,2019-11-12T17:06:50.472
239108392807843840,47.165442030534926,40.85645477147664,4.0293332,0.00045022913,2019-11-12T17:06:50.472
239109870275558912,47.01334356755405,40.81312122873327,4.3201041,0.00056710586,2019-11-12T17:06:50.472
239111897501158656,47.0637667257825,40.877709304177934,4.3818984,0.00059614846,2019-11-12T17:06:50.472
239202534194048512,47.235179393456185,40.94588133394394,14.612711,6.4294122,2019-11-12T17:06:50.472
239109904635296896,46.99413232704991,40.81355230970716,3.6924734,0.00034789556,2019-11-12T17:06:50.472
239206730378004480,47.136885885384494,41.005885592121615,3.8661607,0.00039683141,2019-11-12T17:06:50.472
239110282593463296,47.03673259505925,40.835416252656714,5.8833074,0.0021524589,2019-11-12T17:06:50.472
239111897501159296,47.06669655554808,40.87096057594776,4.5154248,0.00066474647,2019-11-12T17:06:50.472
239109870275558784,47.002155802907716,40.81425037421819,3.8346179,0.00038737528,2019-11-12T17:06:50.472
239110866709012352,47.09959011108349,40.83468248913099,4.3436487,0.00057798041,2019-11-12T17:06:50.472
239202499834309632,47.2481963596308,40.944884918856516,13.334962,1.9819111,2019-11-12T17:06:50.472
239202366692285952,47.225983653859466,40.91282310543916,7.8297986,0.012526846,2019-11-12T17:06:50.472
239108319792072576,47.177135416392495,40.84479407219731,3.7815794,0.00037206015,2019-11-12T17:06:50.472
239202534194048256,47.22507967006475,40.945577140385794,13.12753,1.6372496,2019-11-12T17:06:50.472
239202568553785984,47.23992187576419,40.94365655510545,14.175089,4.2966,2019-11-12T17:06:50.472
239108354151025280,47.18122958590706,40.864044899262524,4.0128457,0.00044447314,2019-11-12T17:06:50.472
239110935428485120,47.127127406064794,40.85246834253573,4.8084724,0.00084796241,2019-11-12T17:06:50.472
239107980490186368,47.13676459246774,40.8443738707248,5.0110307,0.0010065025,2019-11-12T17:06:50.472
239112614759439360,47.14452700661222,40.957217742933565,3.478614,0.00029707138,2019-11-12T17:06:50.472
239205454771810048,47.199844617638554,40.946218060665544,10.49976,0.14562291,2019-11-12T17:06:50.472
239111583967242112,47.17935301329681,40.935479318005854,8.4761453,0.022652205,2019-11-12T17:06:50.472
239202534194047744,47.234726438712414,40.943601337794384,14.612711,6.4294122,2019-11-12T17:06:50.472
239206764737004800,47.1386115127585,41.01497459890387,5.1260603,0.0011105157,2019-11-12T17:06:50.472
239111141586916736,47.07566309546006,40.85995392300079,4.4072093,0.00060852158,2019-11-12T17:06:50.472
239109625462129408,47.06241771835149,40.842793714685435,4.5163985,0.00066527785,2019-11-12T17:06:50.472
239111755765934080,47.15292471507746,40.93595451835704,3.4200612,0.00028473233,2019-11-12T17:06:50.472
239108392807043584,47.163221541235224,40.86469705221476,3.6245324,0.00033070542,2019-11-12T17:06:50.472
239107911771511936,47.15124633836161,40.82873138055303,5.2964215,0.0012861818,2019-11-12T17:06:50.472
239110626190842752,46.99738667323598,40.876208711604036,4.1518005,0.00049575629,2019-11-12T17:06:50.472
239110832349272064,47.124057700872456,40.841502430329015,4.7324671,0.00079564722,2019-11-12T17:06:50.472
239110866709011200,47.098179139322234,40.84679947821984,4.4235813,0.00061667751,2019-11-12T17:06:50.472
239111072866636032,47.09353216578155,40.85076997357344,4.3531894,0.00058245338,2019-11-12T17:06:50.472
239109797260797056,46.971192486523854,40.80747645171053,11.222955,0.28339282,2019-11-12T17:06:50.472
239111072867441152,47.094547941619,40.84990176781911,4.3531894,0.00058245338,2019-11-12T17:06:50.472
239109595398692608,47.07550258426553,40.84397967689173,4.3487154,0.00058035102,2019-11-12T17:06:50.472
239110866709011840,47.099326507113496,40.838902682792416,4.3605767,0.00058594343,2019-11-12T17:06:50.472
239110901067943808,47.10340410772969,40.85638324954794,4.6084826,0.00071771999,2019-11-12T17:06:50.472
239112683478057472,47.1360578305933,40.9730970053643,3.3543587,0.00027161122,2019-11-12T17:06:50.472
239207344557457664,47.16393880875197,41.07129016451723,11.108144,0.25496369,2019-11-12T17:06:50.472
239202538490974080,47.22158268800366,40.94085685791236,12.023886,0.59251008,2019-11-12T17:06:50.472
