OBJECT_ID,RA,DEC,TESS_mag_0,TESS_mag_err_0,DATE-OBS_TESS_mag_0
239111515247761664,47.18209261264198,40.913437464877134,7.4050965,0.0064862866,2019-11-06T15:06:41.884
239108392807841920,47.162803012360044,40.86754476154535,3.6835907,0.00029608523,2019-11-06T15:06:41.884
239109801556082560,46.97562528452675,40.797958189636255,11.540807,0.28787531,2019-11-06T15:06:41.884
239206661658843904,47.1691071909411,41.00908613196153,10.486322,0.10906307,2019-11-06T15:06:41.884
239111549607500160,47.172325781914125,40.91360868903101,4.6736403,0.00061411151,2019-11-06T15:06:41.884
239108358448103680,47.181322548526104,40.861910550720424,4.0417645,0.00038110149,2019-11-06T15:06:41.884
239106361286965888,47.10583135535647,40.811533206886004,4.5591975,0.00056168046,2019-11-06T15:06:41.884
239110042074249088,46.94617893893008,40.8121131623277,9.044057,0.028970913,2019-11-06T15:06:41.884
239110248232679168,47.01749351870927,40.82760563586326,7.822548,0.0094774649,2019-11-06T15:06:41.884
239108152289673856,47.204932792964456,40.85259026276099,8.0610553,0.011779501,2019-11-06T15:06:41.884
239111549607500672,47.16175156576536,40.91586524457765,3.6282668,0.00028510814,2019-11-06T15:06:41.884
239110694910313728,47.03000654460428,40.899915864523216,3.7248485,0.00030460993,2019-11-06T15:06:41.884
239111175946651264,47.0939855493503,40.87905404257362,4.7042595,0.00062907576,2019-11-06T15:06:41.884
239110316952155264,47.014419730915705,40.83552682089531,6.9934087,0.0044727972,2019-11-06T15:06:41.884
239109453663418624,47.05458843549658,40.8137212191609,4.7724705,0.00066393036,2019-11-06T15:06:41.884
239110282592417152,47.03292166839885,40.834866570781905,5.4548479,0.0011615187,2019-11-06T15:06:41.884
239107598237547904,47.15330422428859,40.81468059250584,5.8523995,0.0016309762,2019-11-06T15:06:41.884
239110969788221568,47.134724617526956,40.865465652817505,5.6003579,0.0013138924,2019-11-06T15:06:41.884
239111515247762432,47.190471274767475,40.915905716841856,9.7785413,0.056880137,2019-11-06T15:06:41.884
239108014850723456,47.148994264318006,40.847320694906905,8.3875984,0.015875075,2019-11-06T15:06:41.884
239108014850723328,47.15720689588339,40.84886798907962,5.076272,0.00084809629,2019-11-06T15:06:41.884
239110935428483712,47.12811426440523,40.86194235422642,5.0787885,0.00084984327,2019-11-06T15:06:41.884
239111175946652160,47.08384588092463,40.87558681986067,4.5091035,0.00054036549,2019-11-06T15:06:41.884
239108392807843840,47.165442030534926,40.85645477147664,4.1280678,0.00040581442,2019-11-06T15:06:41.884
239109870275558912,47.01334356755405,40.81312122873327,4.524708,0.00054690333,2019-11-06T15:06:41.884
239111897501158656,47.0637667257825,40.877709304177934,4.4543259,0.00051812153,2019-11-06T15:06:41.884
239202534194048512,47.235179393456185,40.94588133394394,14.629404,4.9486849,2019-11-06T15:06:41.884
239109904635296896,46.99413232704991,40.81355230970716,3.7896398,0.00031861122,2019-11-06T15:06:41.884
239206730378004480,47.136885885384494,41.005885592121615,3.8887849,0.00034158613,2019-11-06T15:06:41.884
239110282593463296,47.03673259505925,40.835416252656714,5.4548479,0.0011615187,2019-11-06T15:06:41.884
239111897501159296,47.06669655554808,40.87096057594776,4.4739737,0.00052597562,2019-11-06T15:06:41.884
239109870275558784,47.002155802907716,40.81425037421819,3.984898,0.00036580056,2019-11-06T15:06:41.884
239110866709012352,47.09959011108349,40.83468248913099,4.5185148,0.00054429765,2019-11-06T15:06:41.884
239202499834309632,47.2481963596308,40.944884918856516,14.690639,5.2358032,2019-11-06T15:06:41.884
239202366692285952,47.225983653859466,40.91282310543916,7.8047041,0.0093247191,2019-11-06T15:06:41.884
239108319792072576,47.177135416392495,40.84479407219731,3.9469911,0.00035601065,2019-11-06T15:06:41.884
239202534194048256,47.22507967006475,40.945577140385794,14.040255,2.8763191,2019-11-06T15:06:41.884
239202568553785984,47.23992187576419,40.94365655510545,13.427443,1.6357777,2019-11-06T15:06:41.884
