OBJECT_ID,RA,DEC,TESS_mag_0,TESS_mag_err_0,DATE-OBS_TESS_mag_0
239111515247761664,47.18209261264198,40.913437464877134,6.9128016,0.0042479958,2019-11-21T01:06:55.972
239108392807841920,47.162803012360044,40.86754476154535,3.6242665,0.00028735182,2019-11-21T01:06:55.972
239109801556082560,46.97562528452675,40.797958189636255,11.907918,0.41260002,2019-11-21T01:06:55.972
239206661658843904,47.1691071909411,41.00908613196153,10.42573,0.1054335,2019-11-21T01:06:55.972
239111549607500160,47.172325781914125,40.91360868903101,4.4830702,0.00053752295,2019-11-21T01:06:55.972
239108358448103680,47.181322548526104,40.861910550720424,3.990024,0.00037172938,2019-11-21T01:06:55.972
239106361286965888,47.10583135535647,40.811533206886004,4.532022,0.00055828636,2019-11-21T01:06:55.972
239110042074249088,46.94617893893008,40.8121131623277,9.0520766,0.029827818,2019-11-21T01:06:55.972
239110248232679168,47.01749351870927,40.82760563586326,6.5875757,0.003175021,2019-11-21T01:06:55.972
239108152289673856,47.204932792964456,40.85259026276099,7.9557258,0.010933084,2019-11-21T01:06:55.972
239111549607500672,47.16175156576536,40.91586524457765,3.6428832,0.00029104268,2019-11-21T01:06:55.972
239110694910313728,47.03000654460428,40.899915864523216,3.8054937,0.00032587339,2019-11-21T01:06:55.972
239111175946651264,47.0939855493503,40.87905404257362,4.6838662,0.00062879917,2019-11-21T01:06:55.972
239110316952155264,47.014419730915705,40.83552682089531,5.713946,0.0014754888,2019-11-21T01:06:55.972
239109453663418624,47.05458843549658,40.8137212191609,4.7358362,0.00065522804,2019-11-21T01:06:55.972
239110282592417152,47.03292166839885,40.834866570781905,5.410586,0.0011395633,2019-11-21T01:06:55.972
239107598237547904,47.15330422428859,40.81468059250584,5.4775019,0.0012058617,2019-11-21T01:06:55.972
239110969788221568,47.134724617526956,40.865465652817505,6.1093186,0.0020799563,2019-11-21T01:06:55.972
239111515247762432,47.190471274767475,40.915905716841856,9.9226007,0.066371731,2019-11-21T01:06:55.972
239108014850723456,47.148994264318006,40.847320694906905,7.691676,0.0085953859,2019-11-21T01:06:55.972
239108014850723328,47.15720689588339,40.84886798907962,4.7761108,0.0006765774,2019-11-21T01:06:55.972
239110935428483712,47.12811426440523,40.86194235422642,5.353622,0.0010862332,2019-11-21T01:06:55.972
239111175946652160,47.08384588092463,40.87558681986067,4.5157459,0.00055128167,2019-11-21T01:06:55.972
239108392807843840,47.165442030534926,40.85645477147664,4.0650955,0.00039258158,2019-11-21T01:06:55.972
239109870275558912,47.01334356755405,40.81312122873327,4.4091224,0.00050782706,2019-11-21T01:06:55.972
239111897501158656,47.0637667257825,40.877709304177934,4.3849997,0.00049855502,2019-11-21T01:06:55.972
239202534194048512,47.235179393456185,40.94588133394394,15.922736,16.647455,2019-11-21T01:06:55.972
