OBJECT_ID,RA,DEC,TESS_mag_0,TESS_mag_err_0,DATE-OBS_TESS_mag_0
239111515247761664,47.18209261264198,40.913437464877134,6.8731894,0.0041159485,2019-11-23T02:36:55.416
239108392807841920,47.162803012360044,40.86754476154535,3.6247895,0.00028804631,2019-11-23T02:36:55.416
239109801556082560,46.97562528452675,40.797958189636255,11.920251,0.41907443,2019-11-23T02:36:55.416
239206661658843904,47.1691071909411,41.00908613196153,10.374217,0.10097676,2019-11-23T02:36:55.416
239111549607500160,47.172325781914125,40.91360868903101,4.4358699,0.00051980431,2019-11-23T02:36:55.416
239108358448103680,47.181322548526104,40.861910550720424,3.9659939,0.00036620923,2019-11-23T02:36:55.416
239106361286965888,47.10583135535647,40.811533206886004,4.4925151,0.00054301128,2019-11-23T02:36:55.416
239110042074249088,46.94617893893008,40.8121131623277,9.0588211,0.030138931,2019-11-23T02:36:55.416
239110248232679168,47.01749351870927,40.82760563586326,6.1117475,0.0020923473,2019-11-23T02:36:55.416
239108152289673856,47.204932792964456,40.85259026276099,7.9577903,0.010999085,2019-11-23T02:36:55.416
239111549607500672,47.16175156576536,40.91586524457765,3.6205804,0.00028721657,2019-11-23T02:36:55.416
239110694910313728,47.03000654460428,40.899915864523216,3.7832903,0.00032153898,2019-11-23T02:36:55.416
239111175946651264,47.0939855493503,40.87905404257362,4.6458702,0.00061207066,2019-11-23T02:36:55.416
239110316952155264,47.014419730915705,40.83552682089531,5.5851569,0.0013261759,2019-11-23T02:36:55.416
239109453663418624,47.05458843549658,40.8137212191609,4.6922069,0.00063487636,2019-11-23T02:36:55.416
239110282592417152,47.03292166839885,40.834866570781905,5.5807647,0.0013212145,2019-11-23T02:36:55.416
239107598237547904,47.15330422428859,40.81468059250584,5.4064199,0.0011395527,2019-11-23T02:36:55.416
239110969788221568,47.134724617526956,40.865465652817505,6.153892,0.002171194,2019-11-23T02:36:55.416
239111515247762432,47.190471274767475,40.915905716841856,9.8793352,0.064051588,2019-11-23T02:36:55.416
239108014850723456,47.148994264318006,40.847320694906905,7.0089625,0.0046505255,2019-11-23T02:36:55.416
239108014850723328,47.15720689588339,40.84886798907962,4.8573084,0.00072433158,2019-11-23T02:36:55.416
239110935428483712,47.12811426440523,40.86194235422642,5.3943316,0.0011279984,2019-11-23T02:36:55.416
239111175946652160,47.08384588092463,40.87558681986067,4.4866787,0.0005405656,2019-11-23T02:36:55.416
239108392807843840,47.165442030534926,40.85645477147664,4.0657146,0.00039373452,2019-11-23T02:36:55.416
239109870275558912,47.01334356755405,40.81312122873327,4.3402452,0.00048318789,2019-11-23T02:36:55.416
239111897501158656,47.0637667257825,40.877709304177934,4.3508148,0.00048708399,2019-11-23T02:36:55.416
